t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
368572721,343.607042,17.049121212127,56.0,21.385,18.701,83,2,83,2879,16,true
368587283,343.621604,13.549,56.0,21.385,18.701,83,2,83,2879,16,true
368605490,343.639811,16.6666666666667,56.0,21.385,18.701,83,2,83,2862,16,true
368620537,343.654858,16.6666666666667,56.0,21.385,18.701,83,2,83,2860,16,true
368636554,343.670875,16.6666666666667,56.0,21.385,18.701,83,2,83,2858,16,true
368655544,343.689865,16.6666666666667,56.0,21.385,18.701,83,2,83,2854,16,true
368671108,343.705429,16.6666666666667,56.0,21.385,18.701,83,2,83,2852,16,true
368687685,343.722006,16.6666666666667,56.0,21.385,18.701,83,2,83,2848,16,true
368702845,343.737166,16.6666666666667,56.0,21.385,18.701,83,2,83,2848,16,true
368721797,343.756118,16.6666666666667,56.0,21.385,18.701,83,2,83,2848,16,true
368740882,343.775203,16.6666666666667,56.0,21.385,18.701,83,2,83,2849,16,true
368756283,343.790604,16.6666666666667,56.0,21.385,18.701,83,2,83,2840,16,true
368772647,343.806968,16.6666666666667,56.0,21.385,18.701,83,2,83,2840,16,true
368786786,343.821107,16.6666666666667,56.0,21.385,18.701,83,2,83,2842,16,true
368803990,343.838311,16.62,56.0,21.385,18.701,83,2,83,2838,16,true
368822514,343.856835,16.6666666666667,56.0,21.385,18.701,83,2,86,2845,16,true
368837978,343.872299,16.6363333333333,56.0,21.385,18.701,83,2,86,2844,16,true
368855907,343.890228,16.6666666666667,56.0,21.385,18.701,83,2,86,2837,16,true
368871760,343.906081,16.6666666666667,56.0,21.385,18.701,83,2,86,2837,16,true
368889375,343.923696,16.6666666666667,56.0,21.385,18.701,83,2,86,2838,16,true
368907891,343.942212,16.6666666666667,56.0,21.385,18.701,83,2,90,2852,16,true
368924126,343.958447,16.6666666666667,56.0,21.385,18.701,83,2,90,2852,16,true
368939314,343.973635,16.6666666666667,56.0,21.385,18.701,83,2,90,2852,16,true
368957171,343.991492,16.6666666666667,56.0,21.385,18.701,83,2,87,2851,16,true
368985699,344.02002,17.404,56.0,21.385,18.701,83,2,87,2916,16,true
369061452,344.095773,34.6316666666667,56.0,21.385,18.701,83,2,90,2919,16,true
369135955,344.170276,83.1513333333333,50.0,30.71,29.532,89,6,90,2901,16,false
369175934,344.210255,65.167,50.0,30.71,29.532,89,6,82,2846,16,false
369211260,344.245581,37.0036666666609,50.0,30.71,29.532,89,6,81,2827,16,false
369239284,344.273605,33.3333333333333,50.0,30.71,29.532,89,6,81,2827,16,false
369258823,344.293144,24.0170000000058,50.0,30.71,29.532,89,6,82,2835,16,false
369273983,344.308304,16.812,50.0,30.71,29.532,89,6,82,2833,16,false
369299225,344.333546,25.8376666666609,50.0,30.71,29.532,89,6,82,2837,16,false
369316031,344.350352,23.3333333333333,50.0,30.71,29.532,89,6,82,2838,16,false
369336391,344.370712,22.2222222222222,50.0,30.71,29.532,89,6,82,2836,16,false
369354439,344.38876,16.8311111111169,50.0,30.71,29.532,89,6,82,2834,16,false
369369883,344.404204,16.731,50.0,30.71,29.532,89,6,82,2833,16,false
369389028,344.423349,16.67,50.0,30.71,29.532,89,6,82,2831,16,false
369404342,344.438663,17.724,50.0,30.71,29.532,89,6,82,2830,16,false
369422158,344.456479,16.217,50.0,30.71,29.532,89,6,82,2830,16,false
369439539,344.47386,18.406,50.0,30.71,29.532,89,6,82,2831,16,false
369454113,344.488434,14.58,50.0,30.71,29.532,89,6,82,2832,16,false
369475033,344.509354,18.1818181818182,50.0,30.71,29.532,89,6,81,2880,16,false
369497396,344.531717,19.1035151515094,50.0,30.71,29.532,89,6,80,2862,16,false
369512042,344.546363,18.1818181818182,50.0,30.71,29.532,89,6,80,2858,16,false
369526103,344.560424,17.2188484848543,50.0,30.71,29.532,89,6,80,2858,16,false
369546019,344.58034,15.486,50.0,30.71,29.532,89,6,81,2861,16,false
369563019,344.59734,18.1818181818182,50.0,30.71,29.532,89,6,81,2860,16,false
369580164,344.614485,18.1818181818182,50.0,30.71,29.532,89,6,81,2860,16,false
369597319,344.63164,17.1843636363636,50.0,30.71,29.532,80,6,81,2859,16,true
369613344,344.647665,16.376,50.0,30.71,29.532,80,6,81,2849,16,true
369631151,344.665472,16.546,50.0,30.71,29.532,80,6,81,2850,16,true
369648008,344.682329,17.229,50.0,30.71,29.532,80,6,81,2845,16,true
369662559,344.69688,16.824,50.0,30.71,29.532,80,6,81,2839,16,true
369687146,344.721467,18.0555555555556,50.0,30.71,29.532,80,6,81,2836,16,true
369704989,344.73931,16.6666666666667,50.0,30.71,29.532,80,6,81,2828,16,true
369720723,344.755044,16.6666666666667,50.0,30.71,29.532,80,6,81,2823,16,true
369736693,344.771014,16.6666666666667,50.0,30.71,29.532,80,6,81,2819,16,true
369754781,344.789102,16.6666666666667,50.0,30.71,29.532,80,6,81,2819,16,true
369769345,344.803666,16.6666666666667,50.0,30.71,29.532,80,6,81,2818,16,true
369788278,344.822599,16.6666666666667,50.0,30.71,29.532,80,6,81,2818,16,true
369802768,344.837089,16.6666666666667,50.0,30.71,29.532,80,6,81,2819,16,true
369820783,344.855104,16.6666666666667,50.0,30.71,29.532,80,6,81,2818,16,true
369837310,344.871631,16.6666666666667,50.0,30.71,29.532,80,6,81,2817,16,true
369856396,344.890717,16.6666666666667,50.0,30.71,29.532,80,6,80,2812,16,true
369869682,344.904003,16.6666666666667,50.0,30.71,29.532,80,6,80,2811,16,true
369887875,344.922196,16.6666666666667,50.0,30.71,29.532,80,6,80,2811,16,true
369904171,344.938492,16.6666666666667,50.0,30.71,29.532,80,6,80,2813,16,true
369928527,344.962848,16.6666666666667,50.0,30.71,29.532,80,6,80,2811,16,true
369985186,345.019507,28.3724444444445,50.0,30.71,29.532,80,6,79,2868,16,true
370039627,345.073948,64.3343333333333,50.0,30.71,29.532,80,6,79,2868,16,true
370078415,345.112736,44.71,45.0,25.26,19.368,80,6,79,2866,16,true
370116900,345.151221,39.7846666666609,45.0,25.26,19.368,80,6,82,2872,16,true
370140720,345.175041,38.8888888888889,45.0,25.26,19.368,81,7,82,2866,16,false
370167793,345.202114,31.2097777777836,45.0,25.26,19.368,81,7,85,2881,16,false
370185430,345.219751,21.837,45.0,25.26,19.368,81,7,85,2884,16,false
370206206,345.240527,22.184,45.0,25.26,19.368,81,7,86,2887,16,false
370222843,345.257164,16.568,45.0,25.26,19.368,81,7,86,2885,16,false
370240195,345.274516,16.396,45.0,25.26,19.368,81,7,86,2886,16,false
370256386,345.290707,16.247,45.0,25.26,19.368,81,7,86,2877,16,false
370278732,345.313053,19.047619047619,45.0,25.26,19.368,81,7,86,2877,16,false
370310777,345.345098,19.047619047619,45.0,25.26,19.368,81,7,87,2873,16,false
370332522,345.366843,19.4444444444444,45.0,25.26,19.368,81,7,87,2869,16,false
370351177,345.385498,20.4196507936508,45.0,25.26,19.368,81,7,87,2869,16,false
370373198,345.407519,21.981,45.0,25.26,19.368,81,7,87,2874,16,false
370399810,345.434131,20.7,45.0,25.26,19.368,81,7,90,2889,16,false
370415022,345.449343,22.211,45.0,25.26,19.368,81,7,90,2890,16,false
370438467,345.472788,23.916,45.0,25.26,19.368,81,7,90,2891,16,false
370459073,345.493394,19.9019999999942,45.0,25.26,19.368,81,7,82,2858,16,false
370483653,345.517974,20.8333333333333,45.0,25.26,19.368,81,7,82,2857,16,false
370497703,345.532024,20.8333333333333,45.0,25.26,19.368,81,7,82,2852,16,false
370521555,345.555876,21.1263333333391,45.0,25.26,19.368,81,7,82,2851,16,false
370538834,345.573155,20.5403333333275,45.0,25.26,19.368,81,7,82,2916,16,false
370559678,345.593999,20.8333333333333,45.0,25.26,19.368,81,7,82,2913,16,false
370572880,345.607201,20.3703703703704,45.0,25.26,19.368,81,7,82,2915,16,false
370590082,345.624403,20.3703703703704,45.0,25.26,19.368,81,7,82,2908,16,false
370609636,345.643957,19.2412592592651,45.0,25.26,19.368,81,7,81,2893,16,false
370628412,345.662733,19.1846666666609,45.0,25.26,19.368,81,7,81,2894,16,false
370650817,345.685138,19.6883333333391,45.0,25.26,19.368,80,10,81,2892,16,true
370668217,345.702538,20.3703703703704,45.0,25.26,19.368,80,10,81,2870,16,true
370689390,345.723711,20.3703703703704,45.0,25.26,19.368,80,10,81,2871,16,true
370707500,345.741821,20.3703703703704,45.0,25.26,19.368,80,10,81,2871,16,true
370724909,345.75923,18.2368888888889,45.0,25.26,19.368,80,10,81,2872,16,true
370746111,345.780432,18.676,45.0,25.26,19.368,80,10,81,2872,16,true
370759854,345.794175,18.493,45.0,25.26,19.368,80,10,81,2866,16,true
370777834,345.812155,17.23,45.0,25.26,19.368,80,10,81,2866,16,true
370792853,345.827174,14.988,45.0,25.26,19.368,80,10,81,2864,16,true
370809178,345.843499,15.48,45.0,25.26,19.368,80,10,83,2878,16,true
370824378,345.858699,16.679,45.0,25.26,19.368,80,10,83,2878,16,true
370834016,345.868337,13.559,45.0,25.26,19.368,80,10,83,2879,16,true
370854834,345.889155,14.182,45.0,25.26,19.368,80,10,83,2877,16,true
370870152,345.904473,16.6666666666667,45.0,25.26,19.368,80,10,83,2875,16,true
370888212,345.922533,16.6666666666667,45.0,25.26,19.368,80,10,83,2871,16,true
370905432,345.939753,16.6666666666667,45.0,25.26,19.368,80,10,83,2866,16,true
370922527,345.956848,16.6666666666667,45.0,25.26,19.368,80,10,83,2864,16,true
370940431,345.974752,15.2777777777778,45.0,25.26,19.368,80,10,83,2859,16,true
370958609,345.99293,15.2777777777778,45.0,25.26,19.368,80,10,83,2857,16,true
370978274,346.012595,16.6666666666667,45.0,25.26,19.368,80,10,83,2925,16,true
371000231,346.034552,16.6666666666667,45.0,25.26,19.368,80,10,86,2942,16,true
371021972,346.056293,20.8197777777778,45.0,25.26,19.368,80,10,86,2942,16,true
371042981,346.077302,19.901,49.0,17.189,9.92,80,10,86,2938,16,true
371068204,346.102525,18.464,49.0,17.189,9.92,80,10,86,2927,16,true
371087202,346.121523,28.359,49.0,17.189,9.92,80,10,86,2926,16,true
371107273,346.141594,18.0555555555556,49.0,17.189,9.92,80,10,86,2919,16,true
371123193,346.157514,18.0555555555556,49.0,17.189,9.92,80,10,86,2918,16,true
371139193,346.173514,17.4662222222164,49.0,17.189,9.92,80,10,86,2914,16,true
371157478,346.191799,16.6666666666667,49.0,17.189,9.92,80,10,86,2914,16,true
371176719,346.21104,16.6666666666667,49.0,17.189,9.92,85,10,86,2914,16,false
371204444,346.238765,19.8243333333392,49.0,17.189,9.92,85,10,85,2906,16,false
371229912,346.264233,28.209,49.0,17.189,9.92,85,10,84,2897,16,false
371260241,346.294562,26.005,49.0,17.189,9.92,85,10,84,2892,16,false
371285275,346.319596,28.474,49.0,17.189,9.92,85,10,84,2873,16,false
371303244,346.337565,25.0,49.0,17.189,9.92,85,10,83,2865,16,false
371328238,346.362559,25.0,49.0,17.189,9.92,85,10,83,2861,16,false
371344518,346.378839,25.0,49.0,17.189,9.92,85,10,83,2856,16,false
371373216,346.407537,25.0,49.0,17.189,9.92,85,10,87,2865,16,false
371394048,346.428369,25.0,49.0,17.189,9.92,85,10,87,2860,16,false
371423247,346.457568,25.0,49.0,17.189,9.92,85,10,87,2858,16,false
371447406,346.481727,25.0,49.0,17.189,9.92,85,10,91,2863,16,false
371472653,346.506974,25.0,49.0,17.189,9.92,85,10,91,2863,16,false
371492248,346.526569,25.0,49.0,17.189,9.92,85,10,91,2863,16,false
371519231,346.553552,24.8956666666667,49.0,17.189,9.92,85,10,94,2870,16,false
371543530,346.577851,25.0,49.0,17.189,9.92,85,10,94,2869,16,false
371570281,346.604602,24.7,49.0,17.189,9.92,85,10,91,2869,16,false
371593661,346.627982,25.0,49.0,17.189,9.92,85,10,83,2830,16,false
371617873,346.652194,25.0,49.0,17.189,9.92,85,10,83,2831,16,false
371641376,346.675697,25.0,49.0,17.189,9.92,85,10,83,2898,16,false
371667250,346.701571,23.912,49.0,17.189,9.92,82,17,83,2888,16,false
371691779,346.7261,25.0,49.0,17.189,9.92,82,17,82,2875,16,false
371721677,346.755998,25.0,49.0,17.189,9.92,82,17,82,2872,16,false
371742975,346.777296,25.0,49.0,17.189,9.92,82,17,82,2873,16,false
371775482,346.809803,25.0,49.0,17.189,9.92,82,17,84,2883,16,false
371797372,346.831693,25.5396666666667,49.0,17.189,9.92,82,17,84,2879,16,false
371829038,346.863359,25.0,49.0,17.189,9.92,82,17,82,2863,16,false
371847193,346.881514,25.7575757575758,49.0,17.189,9.92,82,17,82,2859,16,false
371871483,346.905804,25.0,49.0,17.189,9.92,82,17,82,2852,16,false
371889264,346.923585,25.0,49.0,17.189,9.92,82,17,82,2850,16,false
371905923,346.940244,20.9167575757576,49.0,17.189,9.92,82,17,82,2845,16,false
371922449,346.95677,16.396,49.0,17.189,9.92,82,17,82,2848,16,false
371937997,346.972318,14.487,49.0,17.189,9.92,82,17,82,2848,16,false
371980217,347.014538,20.8829999999942,49.0,17.189,9.92,82,17,82,2845,16,false
372038255,347.072576,40.3053333333392,49.0,17.189,9.92,82,17,82,2844,16,false
372089846,347.124167,51.978,42.0,26.646,15.951,82,17,82,2841,16,false
372128426,347.162747,44.406,42.0,26.646,15.951,82,17,82,2908,16,false
372155862,347.190183,41.6666666666667,42.0,26.646,15.951,82,17,82,2901,16,false
372184726,347.219047,36.703,42.0,26.646,15.951,80,16,81,2894,16,true
372215477,347.249798,31.19,42.0,26.646,15.951,80,16,81,2891,16,true
372239177,347.273498,27.198,42.0,26.646,15.951,80,16,81,2890,16,true
372260050,347.294371,24.091,42.0,26.646,15.951,80,16,80,2874,16,true
372286284,347.320605,24.06,42.0,26.646,15.951,80,16,80,2867,16,true
372303056,347.337377,22.421,42.0,26.646,15.951,80,16,80,2860,16,true
372321732,347.356053,19.058,42.0,26.646,15.951,80,16,80,2860,16,true
372339725,347.374046,17.562,42.0,26.646,15.951,80,16,80,2860,16,true
372357514,347.391835,17.43,42.0,26.646,15.951,80,16,79,2859,16,true
372375820,347.410141,17.399,42.0,26.646,15.951,80,16,79,2857,16,true
372401379,347.4357,18.285,42.0,26.646,15.951,80,16,81,2855,16,true
372425958,347.460279,19.4444444444444,42.0,26.646,15.951,80,16,81,2856,16,true
372442250,347.476571,20.0,42.0,26.646,15.951,80,16,81,2852,16,true
372464886,347.499207,20.0,42.0,26.646,15.951,80,16,81,2851,16,true
372483664,347.517985,20.0,42.0,26.646,15.951,80,16,81,2852,16,true
372514879,347.5492,20.135888888883,42.0,26.646,15.951,80,16,84,2866,16,true
372535859,347.57018,25.1520000000058,42.0,26.646,15.951,80,16,84,2936,16,true
372554501,347.588822,20.221,42.0,26.646,15.951,80,16,84,2932,16,true
372577748,347.612069,20.0,42.0,26.646,15.951,80,16,87,2931,16,true
372607280,347.641601,26.514,42.0,26.646,15.951,80,16,87,2922,16,true
372636367,347.670688,25.707,42.0,26.646,15.951,80,16,86,2908,16,true
372657704,347.692025,28.02,42.0,26.646,15.951,80,16,85,2909,16,true
372684703,347.719024,25.0,42.0,26.646,15.951,80,16,86,2905,16,true
372703428,347.737749,25.0,42.0,26.646,15.951,85,18,86,2906,16,false
372725357,347.759678,25.0,42.0,26.646,15.951,85,18,86,2900,16,false
372744565,347.778886,25.0,42.0,26.646,15.951,85,18,90,2911,16,false
372773390,347.807711,25.0,42.0,26.646,15.951,85,18,90,2904,16,false
372791974,347.826295,25.0,42.0,26.646,15.951,85,18,90,2901,16,false
372818852,347.853173,22.9816666666667,42.0,26.646,15.951,85,18,93,2906,16,false
372835693,347.870014,23.713,42.0,26.646,15.951,85,18,93,2907,16,false
372856770,347.891091,19.197,42.0,26.646,15.951,85,18,91,2907,16,false
372875216,347.909537,20.226,42.0,26.646,15.951,85,18,91,2908,16,false
372905247,347.939568,21.786,42.0,26.646,15.951,85,18,83,2868,16,false
372925463,347.959784,22.2222222222222,42.0,26.646,15.951,85,18,82,2862,16,false
372944539,347.97886,22.2222222222222,42.0,26.646,15.951,85,18,77,2900,16,false
372969236,348.003557,22.2222222222222,42.0,26.646,15.951,85,18,77,2895,16,false
372998959,348.03328,22.2222222222222,42.0,26.646,15.951,85,18,77,2894,16,false
373066833,348.101154,31.8424444444445,42.0,26.646,15.951,85,18,76,2879,16,false
373133218,348.167539,73.3553333333333,41.0,26.614,20.556,85,18,75,2860,16,false
373179855,348.214176,57.979,41.0,26.614,20.556,85,18,74,2830,16,false
373226111,348.260432,49.668,41.0,26.614,20.556,73,19,74,2824,16,true
373258454,348.292775,47.1463333333333,41.0,26.614,20.556,73,19,74,2808,16,true
373288114,348.322435,33.574,41.0,26.614,20.556,73,19,74,2799,16,true
373309052,348.343373,21.9566666666667,41.0,26.614,20.556,73,19,74,2799,16,true
373337488,348.371809,27.3263333333333,41.0,26.614,20.556,73,19,74,2797,16,true
373358660,348.392981,25.0,41.0,26.614,20.556,73,19,74,2792,16,true
373383406,348.417727,25.039,41.0,26.614,20.556,73,19,74,2789,16,true
373407787,348.442108,25.0,41.0,26.614,20.556,73,19,74,2788,16,true
373438048,348.472369,26.1904761904762,41.0,26.614,20.556,73,19,74,2857,16,true
373456740,348.491061,25.0,41.0,26.614,20.556,73,19,74,2853,16,true
373485970,348.520291,22.5235238095238,41.0,26.614,20.556,73,19,74,2854,16,true
373527825,348.562146,32.6589999999942,41.0,26.614,20.556,73,19,74,2845,16,true
373552620,348.586941,26.1904761904762,41.0,26.614,20.556,73,19,73,2835,16,true
373578542,348.612863,26.1904761904762,41.0,26.614,20.556,73,19,73,2837,16,true
373596897,348.631218,26.1904761904762,41.0,26.614,20.556,73,19,73,2833,16,true
373618740,348.653061,25.9259259259259,41.0,26.614,20.556,73,19,73,2833,16,true
373637278,348.671599,23.7436455026513,41.0,26.614,20.556,73,19,73,2833,16,true
373655266,348.689587,17.987,41.0,26.614,20.556,73,19,73,2830,16,true
373669385,348.703706,15.038,41.0,26.614,20.556,73,19,73,2827,16,true
373686505,348.720826,16.781,41.0,26.614,20.556,73,19,73,2843,16,true
373705132,348.739453,17.627,41.0,26.614,20.556,72,21,73,2853,19,false
373721428,348.755749,16.647,41.0,26.614,20.556,72,21,73,2856,19,false
373736820,348.771141,15.442,41.0,26.614,20.556,72,21,73,2853,19,false
373754037,348.788358,16.312,41.0,26.614,20.556,72,21,73,2852,19,false
373770044,348.804365,17.282,41.0,26.614,20.556,72,21,73,2853,19,false
373787542,348.821863,17.26,41.0,26.614,20.556,72,21,73,2854,19,false
373803677,348.837998,15.988,41.0,26.614,20.556,72,21,73,2853,19,false
373820413,348.854734,16.566,41.0,26.614,20.556,72,21,73,2852,19,false
373837270,348.871591,16.6666666666667,41.0,26.614,20.556,72,21,73,2850,19,false
373859001,348.893322,16.6666666666667,41.0,26.614,20.556,72,21,75,2923,19,false
373876022,348.910343,16.6666666666667,41.0,26.614,20.556,72,21,75,2923,19,false
373891694,348.926015,16.6666666666667,41.0,26.614,20.556,72,21,75,2919,19,false
373907335,348.941656,16.6666666666667,41.0,26.614,20.556,72,21,75,2918,19,false
373923524,348.957845,16.6666666666667,41.0,26.614,20.556,72,21,75,2916,19,false
373944197,348.978518,16.6666666666667,41.0,26.614,20.556,72,21,75,2899,19,false
373960018,348.994339,16.6666666666667,41.0,26.614,20.556,72,21,75,2897,19,false
373977967,349.012288,16.6666666666667,41.0,26.614,20.556,72,21,75,2896,19,false
374001585,349.035906,18.0555555555556,41.0,26.614,20.556,72,21,75,2895,19,false
374060703,349.095024,28.8567777777778,41.0,26.614,20.556,72,21,75,2892,19,false
374126993,349.161314,68.2633333333333,41.0,25.747,16.865,72,21,78,2892,19,false
374190344,349.224665,63.995,41.0,25.747,16.865,72,21,77,2844,19,false
374231645,349.265966,58.018,41.0,25.747,16.865,76,22,77,2845,19,true
374266784,349.301105,45.1613333333333,41.0,25.747,16.865,76,22,79,2847,19,true
374298241,349.332562,35.71,41.0,25.747,16.865,76,22,81,2853,19,true
374329941,349.364262,26.955,41.0,25.747,16.865,76,22,80,2846,19,true
374358971,349.393292,34.212,41.0,25.747,16.865,76,22,80,2907,19,true
374374786,349.409107,27.661,41.0,25.747,16.865,76,22,80,2932,19,true
374380887,349.415208,1.32466666666666,41.0,25.747,16.865,76,22,80,2932,19,true
374400977,349.435298,16.458,41.0,25.747,16.865,76,22,80,2933,19,true
374415784,349.450105,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374431805,349.466126,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374448792,349.483113,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374465820,349.500141,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374482712,349.517033,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374498908,349.533229,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374516411,349.550732,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374531834,349.566155,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374549297,349.583618,16.6666666666667,41.0,25.747,16.865,76,22,80,2934,19,true
374569517,349.603838,16.6666666666667,41.0,25.747,16.865,76,22,80,2935,19,true
374583517,349.617838,16.6666666666667,41.0,25.747,16.865,76,22,80,2935,19,true
374601225,349.635546,16.6666666666667,41.0,25.747,16.865,76,22,80,2936,19,true
374622617,349.656938,16.6666666666667,41.0,25.747,16.865,76,22,80,2937,19,true
374632889,349.66721,16.6666666666667,41.0,25.747,16.865,76,22,80,2938,19,true
374650533,349.684854,16.6666666666667,41.0,25.747,16.865,76,22,80,2938,19,true
374667503,349.701824,16.6666666666667,41.0,25.747,16.865,76,22,80,2938,19,true
374684570,349.718891,16.6666666666667,41.0,25.747,16.865,76,22,80,2938,19,true
374701323,349.735644,16.6666666666667,41.0,25.747,16.865,76,22,80,2938,19,true
374719020,349.753341,16.6666666666667,41.0,25.747,16.865,81,30,80,2938,19,true
374734178,349.768499,16.6666666666667,41.0,25.747,16.865,81,30,80,2938,19,true
374751238,349.785559,16.6666666666667,41.0,25.747,16.865,81,30,80,2938,19,true
374766710,349.801031,16.6666666666667,41.0,25.747,16.865,81,30,80,2938,19,true
374784572,349.818893,16.6666666666667,41.0,25.747,16.865,81,30,80,2938,19,true
374801148,349.835469,16.6666666666667,41.0,25.747,16.865,81,30,80,2938,19,true
374818707,349.853028,16.6666666666667,41.0,25.747,16.865,81,30,80,2940,19,true
374835865,349.870186,16.6666666666667,41.0,25.747,16.865,81,30,80,2940,19,true
374848153,349.882474,16.2446666666667,41.0,25.747,16.865,81,30,80,2940,19,true
374864934,349.899255,16.6666666666667,41.0,25.747,16.865,81,30,80,2940,19,true
374883897,349.918218,16.6666666666667,41.0,25.747,16.865,81,30,80,2940,19,true
374899701,349.934022,16.6666666666667,41.0,25.747,16.865,81,30,80,2942,19,true
374917399,349.95172,16.6666666666667,41.0,25.747,16.865,81,30,80,2942,19,true
374932938,349.967259,16.6666666666667,41.0,25.747,16.865,81,30,80,2942,19,true
374950577,349.984898,16.6666666666667,41.0,25.747,16.865,81,30,80,2942,19,true
374967830,350.002151,16.6666666666667,41.0,25.747,16.865,81,30,80,2942,19,true
374987463,350.021784,16.6666666666667,41.0,25.747,16.865,81,30,80,2943,19,true
375002628,350.036949,16.6666666666667,41.0,25.747,16.865,81,30,80,2943,19,true
375021320,350.055641,16.6666666666667,41.0,25.747,16.865,81,30,80,2943,19,true
375040650,350.074971,16.6666666666667,47.0,23.195,14.164,81,30,80,2944,19,true
375067957,350.102278,17.2363333333333,47.0,23.195,14.164,81,30,80,2944,19,true
375085094,350.119415,24.651,47.0,23.195,14.164,81,30,80,2944,19,true
375102790,350.137111,17.897,47.0,23.195,14.164,81,30,80,2944,19,true
375118997,350.153318,17.476,47.0,23.195,14.164,81,30,80,2944,19,true
375136346,350.170667,16.6666666666667,47.0,23.195,14.164,81,30,80,2944,19,true
375149988,350.184309,16.6666666666667,47.0,23.195,14.164,81,30,80,2944,19,true
375184664,350.218985,17.9256666666667,47.0,23.195,14.164,81,30,78,2928,19,true
375242629,350.27695,52.7276666666608,47.0,23.195,14.164,81,30,78,2922,19,true
375283784,350.318105,48.5166666666725,47.0,23.195,14.164,77,26,78,2900,19,false
375322481,350.356802,40.927,47.0,23.195,14.164,77,26,78,2896,19,false
375349541,350.383862,43.8896666666608,47.0,23.195,14.164,77,26,78,2892,19,false
375376400,350.410721,28.3776666666725,47.0,23.195,14.164,77,26,78,2883,19,false
375391408,350.425729,20.253,47.0,23.195,14.164,77,26,80,2892,19,false
375408286,350.442607,17.894,47.0,23.195,14.164,77,26,80,2892,19,false
375426554,350.460875,16.606,47.0,23.195,14.164,77,26,80,2891,19,false
375452331,350.486652,20.8333333333333,47.0,23.195,14.164,77,26,80,2891,19,false
375469193,350.503514,22.2222222222222,47.0,23.195,14.164,77,26,80,2891,19,false
375487524,350.521845,17.4924444444444,47.0,23.195,14.164,77,26,80,2890,19,false
375501310,350.535631,16.563,47.0,23.195,14.164,77,26,80,2890,19,false
375518713,350.553034,16.786,47.0,23.195,14.164,77,26,80,2890,19,false
375535304,350.569625,16.477,47.0,23.195,14.164,77,26,80,2890,19,false
375551376,350.585697,16.606,47.0,23.195,14.164,77,26,80,2890,19,false
375570149,350.60447,17.744,47.0,23.195,14.164,77,26,80,2889,19,false
375588913,350.623234,16.095,47.0,23.195,14.164,77,26,81,2891,19,false
375606298,350.640619,18.3333333333333,47.0,23.195,14.164,77,26,81,2889,19,false
375620663,350.654984,17.4326666666667,47.0,23.195,14.164,77,26,81,2889,19,false
375638034,350.672355,17.104,47.0,23.195,14.164,77,26,81,2884,19,false
375652718,350.687039,14.904,47.0,23.195,14.164,77,26,81,2886,19,false
375668263,350.702584,15.034,47.0,23.195,14.164,77,26,81,2886,19,false
375687137,350.721458,16.6666666666667,47.0,23.195,14.164,77,26,81,2883,19,false
375703682,350.738003,16.6666666666667,47.0,23.195,14.164,77,26,81,2882,19,false
375723900,350.758221,16.6666666666667,47.0,23.195,14.164,77,26,81,2881,19,false
375740080,350.774401,16.6666666666667,47.0,23.195,14.164,77,26,81,2879,19,false
375756621,350.790942,16.6666666666667,47.0,23.195,14.164,77,26,81,2877,19,false
375772822,350.807143,16.6666666666667,47.0,23.195,14.164,80,19,81,2870,19,false
375790986,350.825307,16.6666666666667,47.0,23.195,14.164,80,19,81,2871,19,false
375810306,350.844627,16.6666666666667,47.0,23.195,14.164,80,19,81,2939,19,false
375827587,350.861908,18.0555555555556,47.0,23.195,14.164,80,19,81,2939,19,false
375860595,350.894916,21.8534444444386,47.0,23.195,14.164,80,19,81,2903,19,false
375880282,350.914603,20.0000000000058,47.0,23.195,14.164,80,19,80,2893,19,false
375903219,350.93754,24.707,47.0,23.195,14.164,80,19,80,2891,19,false
375921205,350.955526,18.378,47.0,23.195,14.164,80,19,80,2885,19,false
375936190,350.970511,18.0555555555556,47.0,23.195,14.164,80,19,80,2882,19,false
375951979,350.9863,18.0555555555556,47.0,23.195,14.164,80,19,80,2883,19,false
375967461,351.001782,17.4705555555497,47.0,23.195,14.164,80,19,80,2882,19,false
375985908,351.020229,16.6666666666667,47.0,23.195,14.164,80,19,80,2882,19,false
376001379,351.0357,16.6666666666667,47.0,23.195,14.164,80,19,80,2882,19,false
376019307,351.053628,16.6666666666667,47.0,23.195,14.164,80,19,80,2882,19,false
376036871,351.071192,16.6666666666667,49.0,30.606,17.422,80,19,80,2883,19,false
376051592,351.085913,16.6666666666667,49.0,30.606,17.422,80,19,80,2883,19,false
376077710,351.112031,18.0555555555556,49.0,30.606,17.422,80,19,72,2852,19,false
376092804,351.127125,18.0555555555556,49.0,30.606,17.422,80,19,72,2851,19,false
376108930,351.143251,18.0555555555556,49.0,30.606,17.422,80,19,72,2850,19,false
